labels	text
0	I think it is true because different habitats can have an effect on stuff like the food there. not the right food can affect its life stages life, for example, it could be late on becoming a butterfly or like it could be a caterpillar for longer than it should
0	maybe it is because of  partly true/ partly False
1	when i shorter the years i  the new one is the hottest with 85.57 and the last is 84.56
1	I think it's partly true/partly false because from the data outside is kind of warmer then inside and in the higher temperatures the monarchs are already at the chrysalis stage. In the article it said that monarchs move to warmer places in the winter. Places that are not to cold and not to warm. But I also think it is partly false too because looking at the data some monarchs that are inside are in chrysalis.
0	The temperature seems to go up and down each year. It isn't exactly decreasing, but it does go down a tiny bit each year. But then it will rise again, being back to the temperature it was before. I believe it's partly true, but the temperature rises again in a few years,
0	if you look at sample 6 in 1962 the temperature is at 85.10 but then if you look at sample 27 in 2014 its at 88.18
0	The answer to the question is false.  It is false because the information I am getting says that it has gone up a lot more.
0	Sea turtles are kinda the same as people. When they are born the heat doesn't change the gender. For ex: Sample number 3 and 16 They both have 84 as there temperature but one is female and one is male. It depends on if the father gave that egg the X or Y in the chromosomes.
0	because the sometimes they will momentarily leave the area
1	I think the claim is false because in 1996 the butterfly population is 909.50 million and in 2013 the butterfly population is 33.50 million and there is a big difference in 33.50 million and 909.50 million. So the butterfly population has gone down a lot
0	I think claim 2 is false because the population is going up a lot and is almost up to 1000 so i so not think claim 2 is telling the truth.
0	some caterpillar's and chrysalis live in the same location and some are growing faster than others
1	I see that the males mostly hatch in a little colder sand. I also see that the females are mostly born in sand that is a little bit warmer then the males. I think that the fact is partly true because that is not true for some of the turtles.
1	I think true because if a monarch butterfly's habitat is cold then it  will not be able to transfer throw out all of the other stages in its life cycle, but if a monarch butterfly's habitat is warm then it will be able to transfer throw the stages. Just like if a human goes out side in the cold then the fluids inside of your body will not stay warm, but if you are inside and it is warm inside then the fluids in your body will keep running faster throw out your body.
0	i thin that is true because that is wat the data said and thats the soul of life for a outer fly
0	i said no because it says on the top temperature 85.80 and its a female and on the 2nd one down is says 85.04 and its a male
0	The count in millions has changed a lot
0	they cep track of the butrflis and the polplashen it just fin and the botrflis are fin that do what the wont when ever that wont .
1	I think this claim is false because if you see on the data when monarch butterfly's  are inside they can be a caterpillar or a chrysalis. But on the outside it shows that it can be the same as the indoor. Also as you can see lower temperatures and higher temperatures can both be caterpillars or chrysalis's. So I don't believe the temperature affects them or the habitat.
1	When the sand temperature is hotter the eggs hatch as female, and when the sand is cooler the eggs hatch as male. For example, some of the male egg temperature were, 80.60, 82.45, and 83.25. But then some of the female temperatures were, 87.09, 88.08 and 86.54, so there is a big difference in those temperatures which means that the eggs hatch as female when the sand is hotter, and the eggs hatch as male when the sand is cooler.
0	It is false because in 2002 it was 86.72 and in 2008 it was 15.21 but in 1964 it was 84.56
0	I think its false because every year its grows to more counts  but in the claim it said the populations stayed the same every year.
1	The highest temperature was in 2002. The lowest temperature was in 1968. On my graph the temperature was going up and down not just a line going down. If anything the temperature is going up for 1960.
0	I think it doesn't mater
0	I believe that the sand temperature affects whether the leather back eggs hatch as a fem. or male.Because in the article it said that scientist sometimes collect the eggs and control the temp. and then check if they are a fem. or male.
0	because all female turtles lay their eggs on the beach and then she leaves them
1	When the temperature is higher its seems to male it slower because all of the chrysalis is 59 degrees or above and all of the caterpillars are 60 degrees and under. The chrysalis stage comes first and is all a higher temp than the caterpillars stage is after the chrysalis stage and is a lowe temp.
1	i think that this is partly true because the article said that the weather cant be too cold and cant be to warm. i think this could affect how they grow, if the monarch butterfly are in too warm of weather they could not grow properly. if they are in too cold of weather they could take longer to grow, or even worst die. i do agree that it can cause them to to grow. if monarch butterfly are in to warm or harsh weather it could cause the population to go down in stead of up. that is why i think climate can cause butterfly to not grow.
0	I don't think that the temperature affects there gender because they were already made in the costume of the turtle. So if I was in my moms costume and it was hot I don't think that would affect my gender. But this is a hole different animal. But its not able to switch its gender.A mom cant just say i want a girl. that's not possible.
1	We believe this is false because since 1960 the temperatures have risen.
1	I am seeing that the life cycle In affected by the temp. of their habitat.Some evidence that my claim is true is that 60 Degrees *f is when they start turning in to caterpillars but over 60 is chryalises.
0	sample #7 is almost the exact same top as #60
1	Some are saying that the temperature of the sand in Rain Island, Australia has been decreasing since 1960. This information is incorrect. As I have made my graph of data that has been collected from the past years, I have found that the temperatures have gone up since 1960, not gone down.
0	The monarch butterfly stays in mexico because it likes the heat.
1	I think it is not true because it side it was decreasing when it has been going up for the most part it only goes down a little bit!
0	the go throw stages and the winter that are they miller mills from that nachrol habitat
1	i think this claim is partly true and false because monarch count has stayed in the millions but the numbers have gone way lower. since 1996
1	The claim is false because in 1996 their where 909.5 million butterfly's in Mexico. But in 2008 the butterfly population has gone down to 253 million and it decreased from there. Until 2013 where there was only 33.5 million butterfly's in Mexico so it is pretty obvious that the claim is false because the butterfly population went down 876 million in 17 years.
0	I think this is true because the data table shows that the temperature was decreasing lower and lower each time they tested it.
0	it take about a were
1	We believe the temperature of the sand does contribute to male or female eggs.  Male's were primarily hatched in the low 80's to 83 range.  Females were primarily hatched in the 85 - 88 range.
0	The temperature has been mostly the same when you look at the data, so obviously, it wouldn't be decreasing over the years.
1	In 1960 Temperature was 84.56 and in 2016 the Temperature was 85.57 so it increased.
1	according to the chart higher temperatures seem to have female eggs and lower the temperatures seem to have more male. but in the middle of the chart mae and female are a little mixed up.
0	because ofclimat change
0	the temperature is always within 2 degrees
1	i think this claim is false because the data table shows that as years go on the population have been increasing and decreasing. Also thats happening because butterflies go there when it gets to cold or to hot where they live and it degrees when they leave to go somewhere else.
0	because each year more go to Mexico because it's warm in Mexico.
0	It's True because it is the same thing but their are a little difference. They almost have the same patterns.
0	In my graph since the year 1993 it has rapidly increased, rapidly decreased, and mediocrity decreased. Which is the exact opposite of the scientists claims.
1	As I quickly looked through the location, and went onto temperature where I looked and saw that mainly the monarch butterfly does turn into the chrysalis quicker at hotter temperatures whether inside or outside.
0	i dont know
0	Because I said so
0	All of the facts that were included in this text had great details. I think temperature does effect how fast the monarchs go through their life cycle. I think this because if they get to cold when they are in their chrysalis they can freeze on the inside and not grow. Also, if it is too hot for the caterpillar in it's chrysalis it would probably kill them and cause them to not grow anymore.
0	I looked  at the smallest tempsort and it is 2002 With i found helpfullbeculs  In means it is NOT decreasing if 1960 is only 8456
0	If you look at number 26 the temperature is 63.14 and the butterfly is in its chrysalis but if you look at number 29 the butterfly is a caterpillar
1	When you look at the chart pay attention to the numbers of the population. It was going downward! In 1993 the population was 3 million to 1996, 9 million now look at 2013, 33 million! It was in the hundred million not 10 million! You can not say it has stayed the same when it fell down to 10 million. I think the claim is False!
0	because the numbers jump all over the place from high to low.So it seems like it doesnt matter what temperature it is
1	I think that it is partially true because it shows that the warmer the temperature the faster it will grow but, I believe this only goes for when the caterpillar is outside because it seems that when a caterpillar is inside it doesn't grow as quickly because  it's not in it's natural habitat.
0	I think that it is true because they say every winter they migrate Mexico and they estimate the butterfly population every year sense 1993.
1	I think this claim is partly true and partly false. I think this because if you look at the males most of them have lower temperatures than the females. Most males are 85 to 80 for their temperatures. As you see most females are 85 and up. But some males are higher than 85 and some females are lower than 85. But as you see most females are higher than 85 and most males are lower than 85.
1	when the feature became hotter and more dense the butterfly started going through the cycles of their transformation
0	Female or Male they go to warm places where temperature go up to 80 degrees. They always go to warmer places
0	I think it is partly true/ partly false. I think this  if you look at the data, it will go back and fourth between chrysalis and caterpillar. Right in the middle of the data it goes back and fourth. there will sometimes be a caterpillar in the beginning. I believe that it could help to study the location of the butter fly. and if it is inside or outside a building/structure.
0	I think this is true because global warming could change the temperature of the sand.
0	I think that this claim is false because in the graph  made it shows that it did go down on the third year but then it started to increase sense then and it does not seem like it is going down any where.
1	I think this claim is true because all the females numbers are within a couple of numbers of each other. And it is the same for male.I think this because in the data it says on one piece of evidence that it was 85.82 degrees and it was a female then another one said 85.54 and that was a female. another reason i think this is because in the data it says 80.56 and it was a male then another one said 80.60 and that was a male to.in conclusion I think claim 1 is true.
0	because in the picture it was dawn and some time's its cold at night time
1	After 11 days there were more chrysalises when it was warmer and more caterpillars as it got colder. So warmer temps make the monarch butterfly's life cycle go faster.
0	The temperatures
0	if its cold or if its a bigger egg it will hatch more slow if its a bigger or more cold cattipiler will stay in to keep worm
0	hi my name is ................
0	because some places sand and stuff can be a different but id if has been changing
0	yes because 50 50
0	I think when the caterpillar is outside it will get very warm and when the caterpillar is inside it will cool off.
0	I think the scientists are wrong the sands are not going down in temperature and the graph provides the evidence to support. Yes by the graph the sands go up and down every recorded time like it can go up then it can go down then back up then down but the last one is back up which supports my stupid claim
1	Most of the male eggs are hatched in cooler weather, however most of the female eggs are in a little bit warmer weather
0	because if sea turtles don't have enough sand they can't buried there eggs and if they do predators will get to them.
1	The highest count of butterfly was in 1996 and ever since then it has dropped rapidly over the past 17 years. And it has dropped by over 800 million, so it has not been staying the same.
0	because i was watching a lamar beam vid and he said titles are mostly laying eggs in kickoff middle temperature  but i believe hed tell us if they were laying eggs in warm whether or cold whether
0	This is shipping because of the forest fires and polotchiponthat has been happening for years
0	because some eggs need to be incubated and stuff and some dot so maybe the sand can cause it to not you hatch it can take longer
0	i picked partly true and party false because i feel like a butterfly starts asa caterpillar then grows to be a butterfly like other butterfly like ones we have in maine like the ones that come out in the summer and they have to have temperature thats not to hot or cold that is what i think\
0	I think That It's Partly true And Partly False Because When You Look At the chart it Kinda Changes The form By temperature But it Kinda Doesn't.
0	because it is warm water
0	I think that the population has gone up by so much it has gone up by like 800 million
1	In the data shown in the picture it looks like the lower the temperature the slower the life cycle is.The data also shows the higher the temperature the faster the life cycle is.
0	
1	I think this claim is partly true and false because the monarch count has stayed in the millions but the numbers have increasingly have gone way lower sense 1996.
0	At 1998 first to number is getting lower just like what the claim #2 have say about that Rain Island, Australia, has been decreasing since 1960. but then the rest is the increasing then decreasing. I might actually not really know what their meanings are.
0	in 2008 the temperature is 85.21 but in 2002 the temperature is 86.72
1	In 1962 the temperature was at 85.10 degrees. and you keep going up in years the temperature goes up and down depending on the weather. In 2008 the temperature was at 85.21. That is a increase if anything in the temperature. it was a 0.11 increase in heat.
1	If your looking at the chart, the females temperature is much higher than the males but, some of the temperatures are the same for both the genders. Thats why I think its partly true.
0	i think this because everything is different and if it is true when its inside and 59 above it does seem a little true.
0	Since 1960 the temperature has bean in the 80's but it has bean going down but not by much at all
1	If you look at the years under the year 2000 they have all smaller temperatures than the sand in the 2000's. So that means that the temperature increased actually.
0	Most of the monarchs are still caterpillars because it takes a long time to create a chrysalis,and since it takes long to make a chrysalis it is partly true.But if we did the same but with only chrysalis we will see that its just in the middle.
0	because It's mostly the same temperature.
0	because it was in the reading!!!!!
0	ariana
0	I think this is false because in 1960 the temperature was 84.56 and the the temperature in 1962 was 85.10 so its been going up not down.
0	I think this because the graph didn't show anything about the turtle amount.
1	The sand temperature affects whether leatherback eggs hatch as male or female because looking at the data, males have lower temperatures while the females have more.
0	If the monarch butterfly goes through the stages fast then it's probably used to doing something fast and not having the patients to do stuff so that's probably one of it's habit
1	i think it's false because it says they started tracking in 1993 and from 1993 to 2013 the population has gone down instead of staying the same it went from 909 million to 33 million.This is why i think that the monarch butterfly's population didn't stay the same.
0	if you see the evidence you see that the first 2002 thing is 86.72 degrees but in the 2012 one it is 85.06
1	The lower the temperature is, the slower the life cycle goes.
0	i think this claim is false because This table jumps from 556.00 million to 109.50 million
0	is all way hot on a land so they have t o adapt to the heat and there in the sand so the egg are kept cold
0	because the report show that the tempiture doesnt really matter
1	as the temperature ranged from 57-62 the caterpillars turned into stage 3 crysiless depending on the location this could be caused by humidity outside or inside but as it got warmer they changed mostly on the warmer side inside and a little cooler outside again probably from humidity
1	because some are a high temperature and the monarchs are still caterpillars but some of the low temperatures are chrysalises
1	All higher temperatures above 59.50 are in stage 3 or 4 because of how high the temperature is in there location. But just 6 of them are still in stage 2 though.I have thought about it and came up with this theory, they may have been born just went the temperature was warmer and they still are growing fast but just have not made the cut.
0	I believe this claim is false. I believe it to be false because in the graph you can clearly see there is nearly an equivalent amount of male and female leatherback hatching. In addition, they are hatched in the same temperature range of about 80 to 85 Fahrenheit.
1	because most of the time there are male and female sometimes there are just female and sometimes the a just males because male need to be colder to the ground or the won't be a male they will then be a female. female need to be warmer than the males if there to cold they will most likely to be a male
0	As you can see the claim is false one of the female leatherbacks are 82.45 and it was at surname and a different leatherback was 86.97 and it was at surname so it is false
1	every year since 1996 the monarch butterfly population has gone down every time a new year comes so the butterfly population cannot be the same if in 1996 909.50 million butterflies and the in 2013 there are only 33.50 million they have gone down by about 878 million
1	The temperature for male eggs was between 80-86, which is lower than the 84-87 that the female eggs had. I believe that if the egg is warmer, females will hatch. If it's colder, males will hatch.
1	The monarch butterfly population has decreased by millions. The amount in 1996 909.50, to 2013 33.50. That was a HG decrease in population. I should have their job because I even know that.
0	It's false because if you look at the data, there are still some caterpillars that have the same temperature as the ones in the chrysalis's. That means they are in the same temperature as the ones who are growing up faster.
0	if its to cold it will freeze to death and if its to warm its perfect temp for it to live
0	I think that  it is partly Files cup it lakes a long time to              become a butterfly..
1	the weather makes the monarch slow done if it is to cold out they stay as caterpillars and when it is hot they grow up faster. They grow faster if they eat more.they grow slow if it is 61 to 54 farinhitemost of these are still caterpillars because it is still cold
0	vanessa
0	because when my uncle was in the coast caused  had to practice scuba diving and when he did did they boat like a almost 100 year old turtle in i think i said i think to do something with it he never told me what he did with the turtle
0	because in 1960 the sand temperature was 84.56 and in and in 1972 it was 84.20
1	i think its partly true and partly false because number 1 and  2 are both 85 degrees and one is male and ones female but numbers 19 and 20 is a big different 19 is 80 degrees and its a male and 20 is 86 degrees and a female
0	The temperature has been increasing not decreasing. The graph helps me see that.
0	The graph shows that the temps of the sand have decrease but in some years they got higher.
0	This claim is false because there is barely a decline in temperature. If you were to say that there is a decline you would need to know it only drops down 1 degree every few years. In the graph, you can see that in 2000,1994, 1992, 1974, 1988, and 1962, it stays 85 degrees Fahrenheit.
0	Most eggs don't hatch with warm weather but they also can hatch themselves.
1	all of the chrysalis are 60 or above and all of the caterpillar are below 59
0	i think  it is false because they don't rush right throw  there life cycle
0	In the chart to the right in the outside with the crystals is almost the exact same outside with a caterpillar
0	Because I think that sand can not be wash away from the tech the humans
0	the
1	in the lower temperature there are mainly males till 84.20 then it is mixed till 85.42 where the rest are al female
1	I think its partly true/ partly false because in some parts it's colder than the warm temperature and it still said chrysalis.
0	I think its wrong because there are similar temperatures and some die as a caterpillar and some die in a chrysalis. for example, there is one where it's 60.90 and it dies as a caterpillar then there's one where its 60.98 and it dies as a chrysalis.
0	because it will still be in the 50 or 60 degrees if it is outside or inside
1	If you look at the temperatures from lowest to highest, you see that all the lowest temperatures say caterpillar and the higher temperatures say chrysalis. This shows that the temperature of the habitat affects how quickly monarch butterfly's life cycle stages change.
1	In 1996 the count was 909.50 million and just a year after it dropped to 630.50 and all the way up in 2013 the count was 33.50 million so it has dropped about 880 million.
0	ariana
1	The higher temperature are mostly female and the lower temperature are mostly male. I said partly true partly false because some male sea turtles are high temperatures and some female sea turtles are in the lower temperatures.
1	Each year the count goes done
0	If your looking at the chart, all the temperatures are around 83,85, and 84. Which means they haven't been decreasing at all.
0	In 1996 there were 909.50 mil butterflies. But in 2013 there were 33.50 mill and that is not a lot.
0	I believe that the temperature of the monarchs habitats does not depend on the monarchs habitat temperature. The reason that it doesn't depend on the  temperature is because the results vary between inside and outside of the temperature of the chrysalis. One of the temperature for the chrysalis is 59.54 Fahrenheit  and another is 63.14 Fahrenheit that is a 4 degree difference. Also the colder one is outside and  the hotter one is inside. That's why i Believe that the temperature does not matter for a monarch caterpillar to turn into a chrysalis.
0	i think its false because it said that they hatch in the sand and go find safety in the sea they don't  say anything about having a special feature.
1	As you can see in the data...over the years the butterfly population in Mexico has changed. There were way more butterflies in the 90's. in the 2000's the numbers died down , but in the early and late 2010's it slowly started rising again.
0	Yes the temperature slowly defended from 86 degrees to 85 then to 84 then back up to 85. So in conclusion the temperature did go down by about a degree.
0	i think this is false because the evedace shows the number of butter go up
1	The temperature was going up.
0	it is because the lay a baby every 1 month
0	"in 1996 the butterfly population in Mexico was 909.50 million. But scientists say that the population has always been about the same?! thats not possible. Because the earliest time they have so far is in 2018. and in 2018 there were only 302.50 million butterfly\'s. So i think the scientist who stated this is very off. 909.50 compared to 302.50 is a big difference, the butterfly population in Mexico has not ""stayed the same."""
0	global warming
0	I think its true because number 1 is 2002 its 86.72 and number 14 its 1968 its 83.75 its getting lower and I know Deccriceing means going down
1	yes because of its temporal is raising.
0	Because as the data shows from 1996 to 2013 the number of butterfly has gone down a big number. So what clam two is saying is that the numbers has stay the same but looking at the data you can see that is not true.
0	i think that because they can both be man or female
0	because it not changing
0	because the heat goes but it also goes low
1	when you go to the 1960 the temps were 84 and when you go to dates higher up you see the actually increase
0	I think its false because if stage 3 froze than i will take more time to unfree.
0	if it did rain since 1960 the sand will be wet
0	I think this claim is true because in Playa the temperature is 85.80 and the turtle is a Female and in Playa the temperature is 80.67 and the turtle is a Male.
1	Normal when the temp is in the 60's they usually are in their chrysalis period of transformation. But one of the chrysalis periods is in the 50 to 59 degree range.
1	I think that wen it gets hotel it seams that the spearhead gross faster as you see in the graf.
1	when the caterpillar is in his chrysalis stage it is hotel but when it is in its normal stage it is ship less worm [OT: graded out rows already coded in Feb13 file]
0	it is true.
0	I think this is true because if it is super cold outside the butter fly will be very cold and might freeze to death.  But if it is to hot the butter fly might die of heat.
0	It's not about the sand temperature it's about if their genes are stronger and their genes determine what gender they are.
0	When we look at the  year, then at the temperature, we can see that in 1960 the temperature was high, but it said that the temperature in Rain Island was decreasing, which means that it was going down.
0	I have made a chart so you can see that I am right because they stated.
1	this fact is false because as i move down the data chart from beginning to end it starts at 33.50 and goes to 909.50 the count of butterfly's in Mexico have gone way up.
1	I think it is partly true and partly false because most of the sand that was 85 or higher were females, and most of the sand that 85 or lower were males. It isn't like this through the whole thing.
1	there has been forest fires in Australia. its been alot hotter there since before the fire
1	the butterfly population has dropped at increasing speeds instead of staying the same, the evidence is in 1996 the butterfly population was 909.50 million and in 2013 it is at 33.50 million.
0	i think that can not fly that fast to my great that are spostohibrnat in a con
0	because over the years the count of butterfly's in mexico had increased and decreased alot
0	I really don't know.
0	When I sorted the data by year(lowest to highest), I found that the amount has increased and then decreased through the years. It has not stay really stayed the same.
0	true because everything ranges from 0 to 900
0	i think it is partly true and partly false because the temperature is dropping down and rising back up from the 1960 to the 2016
0	They have not stayed the same since scientists started keeping track. They actually have decreased by over 300 million the first year and then over 20 million the last year
0	Yes it has because it's been at a constant migration of the protest of the change of the butterfly started at 2020 to 1996.
1	The scientists are saying that the butterfly's population is staying the same but from 1996 to 2013 they have lost loads of butterfly's and the scientists are saying that the butterfly's population in Mexico is staying about the same.
0	most shows that the top is different but they still grow the same
0	I think that it may be true because the highest temperature was a female and the lowest temperatures were all male. But i'm not positive all of the way because when the temperature got to around 84 degrees, it switched into like a pattern of male female male female female and then went onto the rest of the temps witch were only male.
1	I think it is true because a lot of the low temperatures are males and high is mostly female.
1	In Playa most of the females sand temperature is higher than the males sand temperature. Like number 1 Playa 85.80 was a female. then number 8 at Playa 80.67 was a male. So it must make a difference if the temperature of the sand is high or low because almost all of the lower ones are male and most of the higher ones are female.
0	it shows that really no matter what temp it is that any male or female can hatch
1	when the temperature is lower most of the butterfly are still caterpillars and when the temperature is higher most of the butterfly are chrysalis
1	I think that the temperature affects the turtle eggs hatching male or female because as you can see on my graph, most of the lower temperatures are male, and the higher temperatures are female.
0	because in 1960 the temperature was 84.56 in 1994 the temperature was 85.57 as so in 2016
1	it does affect how quickly it goes through the life cycle because there are more chrysalis in the warmer weather so the colder weather makes it harder for them to go through life cycle stages.
1	I think it is false because through the years the population has gone down 100's. For example the population has gone down 876.000 (876 hundredth), from 909.50 to only 33.50. So that is why I think that it is false.
0	I dont know
0	i think its true because it said in the subtitle that this was true.
0	they went up 1 or 2 but some went down 1
1	The temperature of the monarch butterfly's habitat can kind of affect how fast they change if the conditions are to hot they might form faster than if the conditions were cooler. the butterfly's can sometimes be in the sand and if they are lower in the sand they wont get as hot but  the higher up they are in the sand the hotter they will get and might form faster. if they are i sand they can change all kinds of speeds but it can all depends on where they are in the sand.
1	because it is not staying the same actually it is getting lower
0	you need to start at 1993 and count up till 2018
1	In the graph, you can see many of the females were found in Playa and many of the males in Surname. The temperature for the females is mostly high ranging from 88-84. From this, we can make the claim that females spawn in warmer climates. As the males spawn in cooler areas.
1	if anything the temperature has bean going up in stead of down because if you look is goes from 84.56 all the way to 85.57
0	it changed a lot and they were in all kinds of places
1	I do not think it has been decreasing because the graph shows otherwise. The data shows the sand going higher from year to year. In 1960 the temperature of the sand was 84.56, and in 2016 (most resent year on graph) the sand was 85.57. So it was not decreasing at all it was actually increasing.
0	There is no pattern of the population, and the numbers deffenetly aren't the same.
1	After studying the data I conclude that the sea turtles who were born when the sand temperatures were 84 degrees primarily turned out as females. But when the temperatures were 83.99 degrees and below the sea turtle were males.
1	I think this because if you look at the graph, then you can see that the average of female turtles are born in the warmer temperatures and the male turtles are born in the more cold temperatures.
0	I think it is false because if an egg is laying playa sand it can come out as a female or male because if you look at the chart and look at what gender is next to playa sand it will say either female or male, not just male, not not just female. Same to do with the Surname sand.
0	vanessa
1	I say yes because it seems that the male are in the low 80s and that the male also and the female are hatching as female in the high 80s
1	I think this is files because most of the higher the textures are still in the chrysallis stage
0	I think that because the temperature goes higher and lower at all different years. For example, in 1960 the temperature of the sand was 84.56 and in 1962 the temperature was 85.10 which is higher then before.
0	i dont now
0	because  the sand in the summer id most of the time on the top of the sand is hot but on the bottom, it is cool not super cold then     ? do they lay eggs in the winter
1	I think its true because if you look at the data on the chart you can see that male turtles are hatched when the sand temperature is 85.04 and below and the females temperature is  is 85.04 and higher.
1	I think that the second claim is wrong because if you look at the chart close  enough you will see that the butterfly population is increasing in Mexico its not staying the same because if you at the chart under the word count the numbers show that the population is increasing not staying the same.
0	Looking at my data I decided that I would make it into a graph. Then I set the Y axis to sample number and X axis to year then I added a trend line and saw the data going down hugely. It went from 909.50 to 33.50.
0	it is false because i 1960 it was 84.56 degrees, and in 1962 it was 85.10 degrees, so it is not decreasing.
1	The reason why I think it is false is because it the data there is about the same amount of male and female turtles in each location. I also think this because in the data there is not much proof that the temperature affects the gender of the turtle.
0	I think this is false because they are all different temperatures and one of the males temperature is 84.98 and a females is 84.20 so those are almost the same temperature so it does not matter.
0	if anything there over populated
1	i think is is true because the lowest for males to spawn is 80.60 temp and the lowest for females is 84.20 temp so the hotter the sand it will be a female the colder the sand is it going to be a male and that's why the sand temperature affects if it's a male or female
1	I believe that the claim is partly true and partly false because in some parts it shows that maybe the cooler temperatures can change the affects is has on the life cycles but also the temperature is not really changing the affects because there may be a section where a cooler temperature shows that the life cycle is in the caterpillar form then is switches to a chrysalis but it can then switch back to the caterpillar making me believe it is partly true and partly false.
0	"I think that this is incorrect information because it states ""...the monarch butterfly population in mexico has stayed about the same.""However, as you see in my graph, through the years the population has gone anywhere from a bit less than 100 million to 900 million!Due to they scattering of the population I believe that in the past recorded years the population hasn\'t decreased, or increased. It has went back and forth, meaning that it is not only healthy, but that it is going on a natural in predictable course.So, in conclusion, claim #2 is completely incorrect."
0	I think this claim is false because the population has not stayed the same, this is because as the years increase the butterfly number increases to.for example in 1996 there were 33.50 million and fast forward to 2003 there were 556.00 and it just keeps dropping and soon there will be no butterflies.
1	as the years go by they get lesser and lesser from 909 million to 33 million
0	I think this claim is true because if its cold the butterflies are gonna want to be in their Chrysalis. Like when you are cold you wouldn't want to be outside in the cold you want to be raped up in your blanket cause its warmer.
1	the monarch is a caterpillar when it is below 59 degrees and its a chrysalis when it is 59 degrees or higher.  But not always, #3 was a caterpillar while it was 59.36 degrees and #29 was still a cater pillar when it was 60.90 degrees.
0	in 2016 it was only 85.57 and that isn't too far from 1962 and that was only 85.10 there is only 47-degree difference
0	It has not been decreasing because it got higher.
1	if it is warm out it will change faster than if it is cold
0	I think it is kinda true that the population has stayed the same because in the summer i haven't seen alot of them but, their could be alot and i just don't see them so i think it is kinda true and kinda not true.
0	the important info says the tempecher effects the gender.  its right because with my evidence it effects the turtles by gender.it also says that the temp effects the turtles in the story.s
0	In 1996 909.50M butterflies were in Mexico but in 2013 only 33.50 butterflies were in Mexico that is a big difference so it has not stayed about the same.
0	I think this claim is true because the butterfly can't be in the cold or high winds unlike a caterpillar that stays on the ground.
0	sometimes it might be harder to lay eggs and give birth in colder-weather because it might hurt
1	Some males where  born in hot texture same as females. It goes back and forth to say the heat affects the gender, if you say that  the hotter sand has females you would problem wrong  next time some males where born in high texture  thats why its problem false.
0	think that the temper dose not matter as long as the butter file can survive.
1	I think this claim is false because as the years go on the temperatures are not staying about the same. Sometimes one year is millions more than the other. Through out the year it has gone up and down with less millions and more millions. So I believe this claim is false.
0	I think it's partly true and partly false because there are some caterpillars that have not became a chrysalis in the same temperature as the caterpillars that have already became chrysalis.
1	The table shows that lower temperatures are males and higher temperatures are female
1	Yes this is true because I sorted the temps from low to high, and on average the lower temps were all male hatching. and the high temps were all female, so yes there is a correlation between sand temperature and the the gender of the eggs of leatherback turtles.
1	sometimes the female leatherbacks are born around 84 degrees to 87 degrees.
1	In the data if we take the oldest date and the newest date, we will see that the water is accutaully is increasing.
1	"For the first 2 data reports, both ""butterflies"" were outside. 2\'s butterfly was outside in warmer weather, and was a chrysalis already. 1\'s butterfly\'s was in a cooler weather than 2 so warmer weather does speed up the life cycle of a butterfly."
1	I think it is false. So look at the chart at 1960 the temperature is 84.56 but almost every year after that it has been 85 or 86 but some have been 84 but most are higher on 84. But on 1964,1970 and 1972 are all lower but it said that it has been decreasing since 1960 which means every year after that but way more are higher plus the last year is 85.57 which is also higher.
1	I think this claim is true because, when I organized the data by temperature, I saw some patterns. First, when the eggs were in the 54 - 59.36 degree range, they were all caterpillars. Second, when the eggs were in the 59.37 - 60.90 degree range, they were a mixture of caterpillars and chrysalises. Lastly, when the eggs were in the 60.91 - 64 degree range, they were all chrysalises. That is why I think the claim is true. The temperature of a monarch butterfly's habitat does affect how quickly it goes through its life cycle stages.
1	The sand temperature affects whether leather-back eggs hatch as male or female because scientific research proves that when the eggs have been laid in warmer sand, the turtle is a female. When the egg is laid in cooler sand, the turtle is a male. Also, These turtles have been laid in different locations. So we know that in Playa the turtles don't tend to be female. That part is totally random. The Male and Female's were both scattered around Playa and Surname.
1	the temp is increasing
1	I found that the butterflies grow more in warmer weather.   The butterflies in 54 degrees were still in the caterpillar stage.  But in the 62 degree range they were in the chrysalis stage.  That shows they grew more.
1	females only hatch above 85 degrees and males hatch at 85 degrees and lower
1	I think it is true because in the data the lower temperature the more males and the higher temperature the more females.
1	The highest temperatures of sand are normally when females are born. The lowest temperatures are mostly male.
1	i think this claim is true because when the temperature  is warmer most of the butterflies stay inside. When, the temperature is colder most of them stay outside to make there chrysalis.
1	when it is the warmer climates the eggs are female and when the climates are below 85  they are male
1	higher the temperature the more females hatched
1	When I was looking at the evidence, I noticed that all of the males were in sand of the temperature 85.19, and lower. all of the females were born at the temperature of 84.20 and higher. So to conclude the males are born at colder temperatures, and the females were born at slightly warmer temperatures.
1	I think that the graf maps it clear that the populaeshun is going down.
1	The claim is false because I sorted it lowest to highest temperature and the caterpillars was yes, all in one group, but they kept going back 'n' forth. Caterpillar, chrysalis, then back to caterpillars. So therefore the caterpillars will form into papa at different rates in different temperature, however, it changes groups in the same temperature!For instance, 59.36 is in the caterpillar bunch, but, the papa is in 59.54.So maybe temperatures could support faster growth, however, due to the continuous changing i believe that this statement is also incorrect. That is why the statement is partly true, and partly false.
1	I believe that the sand temperature affects whether leatherback eggs hatch as male or female and here's why. because the lower 80s are mostly male the middle temp. 80s are a good mix, and the high 80s are mostly female.
